iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt,g_mf,g_gdp,elasticity,tapio,regime_viterbi,p_regime1,p_regime2,p_regime3
BRA,Brazil,2001,2468.7514906668,2072.2267899955,1202908958645.15,MERCOSUR,-0.19135198067396925,-396.52470067130025,0.01064269285386174,0.01389896404457479,0.7657184247494991,WD,2,0,1,0
BRA,Brazil,2002,2513.005141426,2092.1883176906,1239639324869.85,MERCOSUR,-0.20113716350347777,-420.81682373540025,0.00963288757363437,0.03053461856836616,0.3154743050766005,WD,2,0,1,0
BRA,Brazil,2003,2642.6468951132,2149.523262934,1253781489768.13,MERCOSUR,-0.22941069802897104,-493.1236321792003,0.02740429470836899,0.01140828998770636,2.4021386849299957,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
BRA,Brazil,2004,2700.1375344663,2202.0749128298003,1325998860202.27,MERCOSUR,-0.226178781990872,-498.0626216364999,0.02444804892414603,0.0575996463685995,0.42444789969186175,WD,2,0,1,0
BRA,Brazil,2005,2700.8105733403,2287.9713999452,1368459094848.72,MERCOSUR,-0.1804389571499835,-412.8391733950998,0.0390070685674438,0.03202132062162783,1.218159270454875,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
BRA,Brazil,2006,2892.3167550395,2509.7208220288,1422677289673.84,MERCOSUR,-0.15244561452911667,-382.59593301070026,0.0969196652060034,0.03961988708994902,2.446237794316948,END,1,0.33306620895343686,0.656374975111728,0.01055881593483514
BRA,Brazil,2007,3117.786878751,2822.7068519437,1509031960316.93,MERCOSUR,-0.10453796383570964,-295.0800268073003,0.12470950042239733,0.06069870607331289,2.0545660441553917,END,1,0.4172680583464725,0.569503771082245,0.013228170571282413
BRA,Brazil,2008,3371.9795188569997,3102.6159626658,1585904997750.07,MERCOSUR,-0.08681820741996045,-269.3635561911997,0.09916336530991746,0.0509419544811994,1.9465952243060212,END,1,0.5058321092372287,0.47813207568519905,0.016035815077572155
BRA,Brazil,2009,3398.331769084,3092.5748321162,1583909738906.86,MERCOSUR,-0.0988680803428046,-305.7569369677999,-0.00323634335361716,-0.00125812002991392,2.5723645412740006,RND,3,0.26753396744942426,0.10267747185882349,0.6297885606917523
BRA,Brazil,2010,3626.9349264808,3398.9973776437,1703150040806.99,MERCOSUR,-0.067060230859935,-227.93754883710017,0.0990833082987421,0.07528225818121677,1.3161574943757968,END,2,0.5875674664302982,0.2850646889449348,0.12736784462476688
BRA,Brazil,2011,4176.8368965091,3765.0693822831,1770840429106.43,MERCOSUR,-0.1093651862469288,-411.76751422600046,0.10769999619510544,0.03974423079446761,2.7098271633954294,END,2,0.7311508437322045,0.24567031983216345,0.023178836435632042
BRA,Brazil,2012,4250.4893923442005,3800.50411337,1804861390164.77,MERCOSUR,-0.11840147137090924,-449.9852789742008,0.00941144172631766,0.01921175985094667,0.4898792093663354,WD,2,0,1,0
BRA,Brazil,2013,4290.6693459999,3921.0942118546,1859094274383.73,MERCOSUR,-0.09425306156326652,-369.57513414529967,0.03173002709308203,0.03004822670288764,1.0559700379933823,EC,2,0.09993963160967073,0.9000603683903293,0
BRA,Brazil,2014,4243.609512701,3804.674197718901,1868463286696.58,MERCOSUR,-0.11536738552942706,-438.9353149820999,-0.02969069546549731,0.00503955740273355,-5.891528380923389,SD,1,0.23601510906751919,0.7639848909324809,0
BRA,Brazil,2015,4234.1906015755,3598.0021746581997,1802211999456.42,MERCOSUR,-0.1768171324070244,-636.1884269173006,-0.05432055737771494,-0.03545763393472483,1.5319848323132756,RND,3,0.21420768466123055,0.28153653541649754,0.5042557799222719
BRA,Brazil,2016,4183.3247215711,3581.9776019819,1743173031878.48,MERCOSUR,-0.16788131764321357,-601.3471195891998,-0.00445374179848068,-0.03275916906321075,0.13595405273824018,RD,3,0,0.05082661534404689,0.9491733846559531
BRA,Brazil,2017,4310.5779563655005,3574.0090567725,1766232928473.27,MERCOSUR,-0.20609038418558376,-736.5688995930004,-0.00222462172990444,0.01322869053907988,-0.16816643516850924,SD,1,0.6367631714289466,0.3632368285710533,0
BRA,Brazil,2018,4231.3582641740995,3508.4624436536,1797736638146.82,MERCOSUR,-0.20604348261676103,-722.8958205204995,-0.01833980050909321,0.0178366676137002,-1.0282077855734977,SD,1,0.6899296131160927,0.3100703868839074,0
BRA,Brazil,2019,4305.3416360141,3584.8877564918,1819683008336.22,MERCOSUR,-0.20096971745283937,-720.4538795223002,0.02178313550895897,0.01220777822719523,1.784365271350748,END,1,0.7446258826989222,0.2317680971634084,0.023606020137669482
BRA,Brazil,2020,4330.4330477382,3580.6673190499,1760056385298.89,MERCOSUR,-0.2093927365715852,-749.7657286883,-0.00117728579765351,-0.03276758796129449,0.03592836308379312,RD,3,0,0.07979293284132809,0.9202070671586718
BRA,Brazil,2021,4340.3609098638,3492.3268629232,1843880907790.44,MERCOSUR,-0.24282779940900645,-848.0340469405996,-0.02467150624597545,0.04762604379706568,-0.5180255229911729,SD,2,0.6367631714289467,0.3632368285710534,0
BRA,Brazil,2022,4354.7843677657,3548.9657348006,1899505159031.73,MERCOSUR,-0.2270573156182855,-805.8186329651003,0.01621809014462951,0.0301669435408091,0.5376113136118704,WD,2,0,1,0
BRA,Brazil,2023,4384.5125992274,3588.560549343,1961080569227.7,MERCOSUR,-0.22180259715281225,-795.9520498843999,0.01115671930955529,0.03241655328135984,0.3441673521771554,WD,2,0,1,0
BRA,Brazil,2024,4438.4333048956005,3632.5811009512,2028136094548.34,MERCOSUR,-0.22184011355820416,-805.8522039444006,0.01226691064645947,0.03419315165977475,0.358753436024747,WD,2,0,1,0
CYP,Cyprus,1995,18.124054578000003,22.9943591826,12661847363.651,EU,0.21180431974313912,4.870304604599998,0.25867778047546747,0.08362468857101048,3.093318311802255,END,2,0,1,0
CYP,Cyprus,1996,18.0419993525,18.6234476535,12819935779.5217,EU,0.03122130294122655,0.5814483009999982,-0.190086250910071,0.01248541475271082,-15.224664512550502,SD,2,0.23601510906751916,0.7639848909324808,0
CYP,Cyprus,1997,18.5783331583,22.1871116195,13158501394.566,EU,0.16265201722013628,3.6087784612,0.19135361144209312,0.0264093066351485,7.245688578109735,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028605
CYP,Cyprus,1998,28.596456563,23.6882172857,13962602012.6924,EU,-0.2072017162837738,-4.908239277299998,0.06765665093966952,0.06110882949470715,1.1071501696089514,EC,2,0.16908953980132452,0.8309104601986755,0
CYP,Cyprus,1999,29.39070087,29.04413458,14660446535.5061,EU,-0.01193240201547096,-0.34656629000000194,0.22610047981674164,0.04997954694829368,4.52386013123836,END,1,0.25826280857987544,0.7348916086259968,0.006845582794127771
CYP,Cyprus,2000,30.3575863893,25.5128704973,15534986805.8031,EU,-0.18989301468498856,-4.844715892,-0.12158269247008845,0.05965304454942446,-2.0381640767614684,SD,1,0.3084666139446441,0.691533386055356,0
CYP,Cyprus,2001,31.652713289,25.2192415962,16149016881.4093,EU,-0.25510171145548594,-6.433471692800001,-0.01150904995700403,0.03952562582008941,-0.29117944923605504,SD,1,0.36150215104527067,0.6384978489547294,0
CYP,Cyprus,2002,44.0806573153,37.270807295999994,16750240728.3241,EU,-0.18271270501916012,-6.809850019300008,0.47787185248330016,0.03722974911289663,12.835752694281846,END,1,0.44347213206256697,0.5424689796779755,0.01405888825945766
CYP,Cyprus,2003,44.1798256415,36.8149976513,17189649730.2275,EU,-0.2000496661702202,-7.364827990200006,-0.01222966921751962,0.02623299623153322,-0.46619414380195806,SD,1,0.5092368387514129,0.4907631612485871,0
CYP,Cyprus,2004,47.8175113922,39.5064168169,18053648327.3531,EU,-0.21037328223967644,-8.311094575300004,0.07310659615117385,0.05026272266655221,1.4544893764742932,END,1,0.5885324162301859,0.3928100157319616,0.018657568037852405
CYP,Cyprus,2005,39.966359687,33.0339486365,18929789645.9549,EU,-0.2098571722921496,-6.932411050500001,-0.1638333390344633,0.04852987621755966,-3.3759274039768337,SD,1,0.655375612305979,0.34462438769402104,0
CYP,Cyprus,2006,48.8450277384,41.566670917900005,19822098963.1388,EU,-0.17510078771705745,-7.278356820499994,0.25830161496261445,0.0471378358593953,5.479708821021976,END,1,0.7163931540733377,0.2608958555965269,0.02271099033013541
CYP,Cyprus,2007,54.178084367,41.0541062148,20832674395.6686,EU,-0.3196751643680603,-13.123978152199996,-0.01233114636754026,0.05098226148547961,-0.24187130990751227,SD,1,0.7770496775737918,0.22295032242620816,0
CYP,Cyprus,2008,45.24678442,42.3853102216,21592439785.3329,EU,-0.06751098867601932,-2.8614741984000034,0.03242559952066624,0.03646989221039563,0.8891059873059736,EC,1,0.6139056485761281,0.3860943514238719,0
CYP,Cyprus,2009,50.01884814060001,43.7991824111,21157334409.9038,EU,-0.14200415138168793,-6.219665729500008,0.03335759918018657,-0.02015082036837051,-1.6553965828878072,SND,3,0,0.6209361413306469,0.37906385866935316
CYP,Cyprus,2010,53.1029222885,45.9200988666,21640286747.1052,EU,-0.15642003391078135,-7.182823421900004,0.04842365402150746,0.02282671001198192,2.1213593196781098,END,1,0.2509832363913511,0.6927839927738008,0.056232770834848206
CYP,Cyprus,2011,49.423184268,41.8410649417,21730464390.338,EU,-0.18121238875885892,-7.582119326300003,-0.08882894474486616,0.00416711868408409,-21.316634221180134,SD,1,0.314991713483565,0.685008286516435,0
CYP,Cyprus,2012,35.59797486,28.7067323296,20981332378.0944,EU,-0.2400566686335918,-6.891242530400003,-0.3139100935982618,-0.03447381513745692,9.105754392039664,RND,3,0.2360142654360804,0.2083961548601402,0.5555895797037794
CYP,Cyprus,2013,23.052496056000003,21.440349184099997,19599191826.1408,EU,-0.07519219290959878,-1.6121468719000056,-0.25312470475810694,-0.06587477511183344,3.8425133797934863,RND,3,0.05728990993571708,0.020539238526213144,0.9221708515380698
CYP,Cyprus,2014,26.2324626508,23.204962431,19251098679.0346,EU,-0.13046779234408493,-3.0275002198000003,0.08230338189681284,-0.01776058677286505,-4.634046326811535,SND,3,0,0.21063435599775118,0.7893656440022488
CYP,Cyprus,2015,25.5653232198,20.9918886184,19909278416.8575,EU,-0.21786675246510456,-4.573434601399999,-0.09537071301798385,0.03418920388890267,-2.789497916590559,SD,2,0.6367631714289467,0.3632368285710533,0
CYP,Cyprus,2016,29.6471277279,25.1557578825,21218032913.0554,EU,-0.17854241825584152,-4.491369845399998,0.19835610505527587,0.06573590809246807,3.017469611528851,END,2,0.7008838392022056,0.276896844485009,0.022219316312785363
CYP,Cyprus,2017,34.0257866708,35.2098211378,22438246417.1514,EU,0.03362796028886553,1.1840344669999965,0.3996724448637767,0.05750832365545094,6.949819077640487,END,2,0.7661004455836754,0.20961275084675532,0.024286803569569203
CYP,Cyprus,2018,35.084271939000004,27.7297138594,23845497750.3008,EU,-0.26522300651533437,-7.354558079600004,-0.2124437738301835,0.0627166360056426,-3.3873591978222493,SD,2,0.8226636190402631,0.17733638095973694,0
CYP,Cyprus,2019,35.4838812234,29.1992120396,25246562822.6821,EU,-0.215234204788702,-6.284669183799998,0.05299362942044418,0.05875595833866057,0.901927751990646,EC,2,0.6791140191433961,0.3208859808566039,0
CYP,Cyprus,2020,34.5966267262,29.4764590265,24433464399.3925,EU,-0.1737036221038915,-5.120167699699998,0.00949501604783023,-0.03220630186375668,-0.29481857581777937,SND,2,0,0.5517094213865376,0.4482905786134625
CYP,Cyprus,2021,36.3904146782,29.655411401,27218282939.641,EU,-0.2271087453864452,-6.7350032771999935,0.00607102686042164,0.11397559080151308,0.05326602667929363,WD,2,0,1,0
CYP,Cyprus,2022,37.8525194347,29.605712716,29470249084.6058,EU,-0.2785545748487631,-8.2468067187,-0.00167587238389561,0.08273725972937897,-0.02025535278032102,SD,2,0.23601510906751916,0.7639848909324808,0
CYP,Cyprus,2023,39.227338163599995,31.1859430672,30536911914.8595,EU,-0.2578531962003605,-8.041395096399995,0.05337585912417461,0.03619456446368777,1.474692675960336,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028605
CYP,Cyprus,2024,40.64096760939999,32.2239506572,31740302544.1463,EU,-0.26120375622904346,-8.417016952199994,0.0332844701140922,0.03940773817084042,0.8446176223004064,EC,2,0.16908953980132452,0.8309104601986755,0
CZE,Czech Republic,1995,200.9064783538,187.94058582679995,118281953160.126,EU,-0.06898931633079496,-12.965892527000022,0.03750817204334958,0.06221405988638583,0.6028889950574888,WD,2,0,1,0
CZE,Czech Republic,1996,205.5264996382,195.9908266266,123212636052.806,EU,-0.04865367005042175,-9.53567301160001,0.04283396672615946,0.04168584269153051,1.0275423011866385,EC,1,0.09993963160967073,0.9000603683903293,0
CZE,Czech Republic,1997,204.2099269409,191.8988329226,122478487836.036,EU,-0.06415408489360393,-12.311094018299997,-0.02087849607265565,-0.00595838414215377,3.5040533766439403,RND,3,0.2672239846193389,0.4457912947395326,0.2869847206411285
CZE,Czech Republic,1998,199.5385598818,181.4237404002,121996963423.806,EU,-0.09984812043694362,-18.11481948159997,-0.05458653584738066,-0.00393150193750449,13.884397544524498,RND,3,0.11085482906423083,0.07508713190003498,0.8140580390357341
CZE,Czech Republic,1999,186.6594018042,187.3342679153,123678521512.351,EU,0.00360247016528308,0.674866111100016,0.0325785782062593,0.01378360609438632,2.3635743783716827,END,2,0.5795418989996128,0.2906117922818938,0.12984630871849337
CZE,Czech Republic,2000,195.3681534817,189.1543820501,128638858401.092,EU,-0.03285026423524363,-6.2137714316000086,0.00971586328040602,0.04010669619983806,0.2422504020773782,WD,2,0,1,0
CZE,Czech Republic,2001,203.9112288421,190.8005477817,132391536300.246,EU,-0.06871406404661011,-13.110681060400026,0.00870276286363801,0.02917219528995875,0.2983238929102314,WD,2,0,1,0
CZE,Czech Republic,2002,204.100093894,194.4380856569,134395228572.192,EU,-0.04969195311945883,-9.662008237099997,0.01906460918215916,0.01513459491399735,1.259670925485234,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
CZE,Czech Republic,2003,211.2533308201,201.4303674094,138831395778.178,EU,-0.04876605020897969,-9.822963410700028,0.0359614821801855,0.03300836832613493,1.0894656114132242,EC,2,0.1381738202996001,0.8618261797004,0
CZE,Czech Republic,2004,237.427645226,222.0801312407,145406922288.089,EU,-0.06910800124062293,-15.347513985299996,0.10251564397601538,0.04736339696834298,2.164448720697449,END,2,0.25863842659260594,0.7359604366431716,0.0054011367642224075
CZE,Czech Republic,2005,239.5415115392,229.8608340411,154676655549.654,EU,-0.04211538489575422,-9.68067749810001,0.03503556467177569,0.06375028860867604,0.5495749970143282,WD,2,0,1,0
CZE,Czech Republic,2006,210.6743228,213.1656739667,164921158024.599,EU,0.01168739375500567,2.4913511666999852,-0.07263159965483645,0.06623172991774662,-1.096628455047722,SD,1,0.23601510906751916,0.7639848909324808,0
CZE,Czech Republic,2007,217.8348157785,227.8647853344,173973393346.007,EU,0.04401719880138854,10.02996955590001,0.06895627750083366,0.05488825951645205,1.2563028616377403,END,1,0.30547934269574595,0.6848363961432254,0.009684261161028605
CZE,Czech Republic,2008,215.1808674282,237.8039839441,178518044754.249,EU,0.0951334630340674,22.62311651589999,0.04361884437349037,0.02612268072051325,1.6697690730966208,END,1,0.38694879728888393,0.6007842088914267,0.012266993819689315
CZE,Czech Republic,2009,193.0872223855,204.2186418829,169952170270.619,EU,0.05450736227980003,11.131419497399976,-0.14123120018500124,-0.04798324166849314,2.943344285922574,RND,1,0.25097529000049756,0.1582161178588089,0.5908085921406935
CZE,Czech Republic,2010,185.7501426648,202.8278570411,174565802522.079,EU,0.08419807133711159,17.07771437630001,-0.0068102736800956,0.02714665099076771,-0.2508697548884284,SD,1,0.6443667542879371,0.3556332457120629,0
CZE,Czech Republic,2011,198.291190538,214.7587971729,177659773382.538,EU,0.0766795439892602,16.467606634899994,0.05882298568772218,0.01772380853384878,3.3188682655526627,END,1,0.7072456917613161,0.2703333094124208,0.02242099882626303
CZE,Czech Republic,2012,174.794584439,197.2529202921,176290606021.546,EU,0.11385553035079432,22.45833585310001,-0.08151413172009066,-0.0077066819062293,10.577072300623026,RND,3,0.2849613297439771,0.04422521272303128,0.6708134575329916
CZE,Czech Republic,2013,171.6136448866,186.0019017303,176216894659.909,EU,0.07735542868030876,14.38825684370002,-0.05703853988645149,-4.181241604444e-4,136.41531698581713,RND,3,0.05753408929470734,0.016364609849695035,0.9261013008555976
CZE,Czech Republic,2014,179.51572446629999,186.1927997515,180173337874.854,EU,0.03586108213696492,6.677075285200004,0.00102632295382003,0.02245212198626455,0.0457116238032156,WD,2,0,1,0
CZE,Czech Republic,2015,182.45719067770003,185.5621668906,189107698561.919,EU,0.01673280855105846,3.1049762128999703,-0.00338698844284881,0.04958758489155976,-0.06830315390950419,SD,2,0.23601510906751916,0.7639848909324808,0
CZE,Czech Republic,2016,174.8963986649,182.7865879714,193988322685.058,EU,0.04316612829238074,7.890189306499991,-0.01495767680292487,0.02580870139213797,-0.5795594507316584,SD,2,0.28166761477982616,0.7183323852201738,0
CZE,Czech Republic,2017,176.2919207935,186.3542592963,204024435232.921,EU,0.05399575271741475,10.062338502800005,0.01951823361054382,0.05173565299678737,0.3772685272138316,WD,2,0,1,0
CZE,Czech Republic,2018,182.1778204737,197.0191257379,209798950825.42,EU,0.07532926160652952,14.841305264200004,0.05722899214577675,0.02830305882678536,2.022007320693428,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
CZE,Czech Republic,2019,177.72949835789998,195.7027975222,217279912681.73,EU,0.09183976617534644,17.973299164300016,-0.00668122046917995,0.03565776581282873,-0.1873706979918587,SD,1,0.3084666139446441,0.6915333860553559,0
CZE,Czech Republic,2020,162.5638094918,179.3401723409,205753475017.539,EU,0.09354492431963617,16.776362849099996,-0.08360956199128353,-0.05304879554639204,1.5760878476150433,RND,1,0.23450514042007872,0.21345783688709882,0.5520370226928224
CZE,Czech Republic,2021,170.0018783096,202.9609635372,214043320221.167,EU,0.16239125323998108,32.95908522760001,0.13170942621489315,0.04029018320551495,3.269020285737114,END,1,0.5413667545685005,0.3412803955540042,0.11735284987749534
CZE,Czech Republic,2022,175.005874377,201.4968277768,220137498830.73,EU,0.13147082111458502,26.49095339980002,-0.00721387864386865,0.02847170658381685,-0.2533700824231232,SD,1,0.6681523091627541,0.33184769083724586,0
CZE,Czech Republic,2023,179.2792220478,211.8396528528,220242240981.103,EU,0.15370319185532805,32.56043080500001,0.05132996479456662,4.758033089742927e-4,107.8806385462526,END,1,0.7269163763235853,0.2500390277033326,0.02304459597308209
